juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,age,length_of_stay,priors_count,race,sex,c_charge_degree,c_charge_desc
0,1,0,-1.0,21,33.06268518518519,4,Caucasian,Male,M,Battery
0,2,0,-1.0,39,3.9996643518518518,22,African-American,Female,F,Possession of Cocaine
0,0,0,-175.0,27,70.07956018518519,13,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,33,1.167337962962963,0,Caucasian,Female,M,Possess Cannabis/20 Grams Or Less
0,0,0,0.0,24,-0.46597222222222223,0,African-American,Male,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,43,1.1835532407407408,0,African-American,Male,F,OTHER
0,0,0,0.0,45,1.1442824074074074,0,Caucasian,Female,M,Battery
0,0,0,-18.0,51,2.121261574074074,3,African-American,Male,F,OTHER
0,0,0,-95.0,35,31.2459375,2,African-American,Female,F,Poss Pyrrolidinovalerophenone
0,0,0,-1.0,31,0.9233680555555556,9,African-American,Male,M,Battery
0,0,0,-1.0,27,1.7085185185185185,0,Caucasian,Male,M,Battery
0,0,0,-1.0,32,0.9301388888888888,1,African-American,Male,F,arrest case no charge
0,0,0,-3.0,49,0.614525462962963,0,Caucasian,Male,M,DUI Property Damage/Injury
0,0,0,-1.0,29,27.071597222222223,2,African-American,Male,F,Grand Theft in the 3rd Degree
0,1,0,-1.0,23,1.1402314814814816,2,African-American,Male,F,Aggravated Battery / Pregnant
0,0,0,-1.0,30,0.8835995370370371,6,Asian,Male,M,Battery
0,0,0,-69.0,55,69.38518518518518,12,African-American,Male,F,Possession of Cocaine
0,0,0,0.0,30,56.376921296296295,0,Caucasian,Male,M,DUI Property Damage/Injury
0,0,0,-1.0,34,0.8078935185185185,13,African-American,Male,F,Possession Of Alprazolam
0,0,0,-39.0,56,1.1670949074074075,2,Caucasian,Male,F,OTHER
0,0,0,0.0,33,-0.17653935185185185,4,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,28,1.066875,1,African-American,Male,M,Battery
0,0,0,-1.0,29,40.877291666666665,1,African-American,Male,F,OTHER
0,0,0,-1.0,38,0.8781828703703703,0,Caucasian,Male,M,OTHER
0,0,0,-1.0,37,0.9669212962962963,0,Caucasian,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,33,0.9081018518518519,0,Caucasian,Female,M,DUI Property Damage/Injury
0,0,0,0.0,30,0.09305555555555556,0,Hispanic,Male,F,Agg Battery Grt/Bod/Harm
1,0,1,-1.0,51,13.213611111111112,19,African-American,Male,F,Felony Petit Theft
0,0,0,-1.0,65,0.9076157407407407,7,African-American,Male,M,Possess Cannabis/20 Grams Or Less
0,0,0,-1.0,32,0.8126736111111111,1,African-American,Female,M,Battery
0,0,0,-2.0,38,0.020856481481481483,5,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,35,0.8051273148148148,1,African-American,Male,F,OTHER
0,0,0,-26.0,57,0.7351041666666667,1,Caucasian,Male,F,Aggrav Battery w/Deadly Weapon
0,0,0,0.0,26,-0.07556712962962962,1,Caucasian,Male,F,arrest case no charge
0,3,1,-228.0,23,1.1938310185185186,7,Hispanic,Female,M,Battery
2,0,0,-1.0,36,1.8413541666666666,4,African-American,Female,M,Battery
0,0,0,-10.0,33,9.070081018518518,2,Hispanic,Female,F,OTHER
0,0,0,-1.0,35,1.1877199074074074,3,Caucasian,Male,F,Possession of Cocaine
0,0,0,-1.0,33,0.9166782407407408,0,African-American,Male,F,Grand Theft (Motor Vehicle)
0,0,0,0.0,47,1.329050925925926,0,Caucasian,Male,M,Battery
0,0,0,-1.0,53,0.8659606481481481,0,Hispanic,Female,M,Battery
0,0,0,,31,,6,Other,Male,F,Pos Cannabis W/Intent Sel/Del
0,0,0,-15.0,35,4.24761574074074,1,Caucasian,Male,M,Assault
0,0,0,-1.0,36,0.7619560185185185,1,African-American,Female,F,Possession of Cocaine
0,0,0,-1.0,25,0.9970486111111111,0,Caucasian,Female,M,Battery
0,0,0,0.0,52,149.07563657407408,10,Hispanic,Male,F,Felony Battery w/Prior Convict
0,0,0,249.0,23,276.9059027777778,3,Hispanic,Male,M,Battery
0,0,0,-245.0,34,7.839988425925926,7,African-American,Male,M,Petit Theft
0,0,0,0.0,51,2.2689814814814815,6,Caucasian,Male,F,Possession of Cocaine
0,0,4,-1.0,24,214.89200231481482,8,African-American,Male,F,Grand Theft (Motor Vehicle)
0,0,0,-1.0,32,0.7768402777777778,0,Caucasian,Male,F,Possession Burglary Tools
0,0,0,-1.0,43,348.90413194444443,8,African-American,Male,F,Felony Petit Theft
1,0,1,-1.0,45,46.90141203703703,20,African-American,Male,M,arrest case no charge
0,0,0,-1.0,42,0.8837615740740741,10,African-American,Male,M,Driving License Suspended
0,0,0,-1.0,22,6.172800925925926,1,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,-26.0,49,1.1397569444444444,4,African-American,Male,F,Possession of Cocaine
0,0,0,-3.0,42,33.925625,0,African-American,Male,F,Possession Of Heroin
0,0,0,-1.0,40,29.889606481481483,0,Caucasian,Male,M,Petit Theft
0,1,0,-1.0,25,0.871087962962963,2,African-American,Male,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,25,2.232291666666667,0,Caucasian,Male,M,Viol Injunct Domestic Violence
0,0,0,-1.0,23,2.0491319444444445,0,African-American,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,21,1.005775462962963,2,Caucasian,Male,F,Felony Driving While Lic Suspd
0,0,0,0.0,31,0.2934953703703704,3,Caucasian,Male,M,Battery
0,0,0,0.0,28,0.9440509259259259,0,African-American,Female,M,Battery
0,0,0,-1.0,24,51.130127314814814,11,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,0.0,45,37.021701388888886,0,Caucasian,Male,F,OTHER
0,0,0,-1.0,23,1.2632060185185185,2,African-American,Male,M,Battery
0,0,0,0.0,39,0.1605902777777778,7,African-American,Male,F,Aggravated Battery / Pregnant
0,0,0,-63.0,25,42.73688657407408,2,Caucasian,Male,F,OTHER
0,1,0,-1.0,24,0.7098842592592592,1,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,46,1.1046412037037037,1,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,47,2.031134259259259,3,Caucasian,Male,F,Resist Officer w/Violence
0,0,0,66.0,54,-0.04991898148148148,2,Caucasian,Male,M,OTHER
0,0,1,-1.0,22,0.9598263888888889,1,African-American,Male,M,Possess Cannabis/20 Grams Or Less
0,0,0,-2.0,34,1.097951388888889,0,Caucasian,Female,M,Battery
0,0,0,0.0,33,0.09706018518518518,0,Caucasian,Male,M,Driving Under The Influence
0,0,0,,27,,1,Caucasian,Male,M,OTHER
0,0,1,-1.0,29,0.7175115740740741,16,African-American,Male,F,OTHER
0,0,0,-6.0,34,5.236689814814815,3,Hispanic,Male,M,Battery
0,0,0,-115.0,32,0.4173611111111111,1,African-American,Male,F,Driving While License Revoked
0,0,0,0.0,29,0.9957638888888889,0,African-American,Male,M,Battery
0,0,0,-1.0,25,0.8624421296296296,2,Caucasian,Female,M,OTHER
0,0,0,-1.0,34,1.0516435185185184,16,Caucasian,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,55,0.955787037037037,1,African-American,Female,F,Pos Cannabis W/Intent Sel/Del
0,0,0,-1.0,27,0.8828356481481482,0,African-American,Male,F,Aggravated Battery / Pregnant
0,0,0,-1.0,26,1.0742708333333333,0,African-American,Male,M,arrest case no charge
2,2,1,-1.0,39,179.95128472222223,19,African-American,Male,F,Driving While License Revoked
0,0,0,0.0,24,0.12672453703703704,1,African-American,Male,F,OTHER
0,0,0,0.0,29,0.8810185185185185,0,Caucasian,Male,M,Battery
0,0,0,468.0,31,1.1906018518518517,3,Caucasian,Female,F,Possession of Cocaine
0,0,0,0.0,50,242.95107638888888,13,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,25,0.8978356481481482,2,Hispanic,Male,F,Grand Theft in the 3rd Degree
0,0,0,-12.0,31,2.0185300925925924,4,African-American,Male,F,arrest case no charge
0,0,0,-1.0,31,0.2142824074074074,0,Other,Male,M,Battery
1,0,0,-1.0,26,0.7283333333333334,2,Caucasian,Male,F,Possession of Cannabis
0,0,0,0.0,54,97.13011574074073,2,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,33,0.9582523148148148,14,African-American,Male,F,Possession of Cocaine
0,0,0,-1.0,22,0.7930787037037037,0,African-American,Male,M,Battery
0,1,0,0.0,35,239.12663194444445,8,African-American,Male,F,Driving While License Revoked
0,0,0,-27.0,30,1.7835648148148149,4,Other,Female,F,arrest case no charge
0,0,0,-1.0,25,0.8058796296296297,0,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,0.0,25,0.19293981481481481,0,African-American,Male,F,OTHER
0,0,0,-1.0,44,0.8174421296296296,0,African-American,Male,F,Possession Of Methamphetamine
0,0,0,-1.0,29,8.870497685185185,2,Caucasian,Female,F,Uttering a Forged Instrument
0,0,0,-23.0,46,2.2355439814814817,2,Caucasian,Male,F,arrest case no charge
0,0,0,0.0,53,4.2984375,0,Caucasian,Male,M,Battery
0,0,0,-1.0,24,1.9263541666666666,2,African-American,Male,F,Driving While License Revoked
0,0,0,-1.0,52,1.0776736111111112,2,African-American,Female,F,Possession of Cocaine
0,0,0,-1.0,27,0.7681365740740741,0,African-American,Male,M,Battery
0,0,0,-1.0,41,1.3365277777777778,0,Caucasian,Male,F,Felony Battery (Dom Strang)
0,0,0,-2.0,21,0.9114236111111111,0,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,0.0,24,0.19445601851851851,1,Caucasian,Male,F,OTHER
0,0,0,-32.0,38,0.07922453703703704,8,Caucasian,Male,F,Driving While License Revoked
0,0,0,-1.0,23,0.9752893518518518,0,Caucasian,Male,M,Battery
0,0,0,-1.0,42,1.1533217592592593,0,African-American,Male,F,Driving While License Revoked
0,0,0,-47.0,32,5.116736111111111,4,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,597.0,24,0.7257523148148148,3,Hispanic,Male,M,Battery
5,0,0,-1.0,24,1.198738425925926,5,African-American,Male,F,Burglary Conveyance Unoccup
0,0,0,-1.0,26,0.9503356481481482,4,African-American,Male,F,Grand Theft (Motor Vehicle)
0,0,0,-1.0,50,424.94957175925924,9,Caucasian,Male,F,Burglary Structure Unoccup
0,0,0,-1.0,32,1.1770833333333333,3,African-American,Female,M,Battery on Law Enforc Officer
0,0,0,-1.0,40,1.0298958333333332,13,African-American,Male,F,arrest case no charge
0,0,0,-81.0,25,0.9609722222222222,1,Caucasian,Male,M,OTHER
0,0,0,-118.0,42,118.40702546296296,1,Hispanic,Male,F,arrest case no charge
0,0,0,0.0,27,0.2978703703703704,2,African-American,Male,F,OTHER
0,0,0,-1.0,23,0.8893865740740741,0,Caucasian,Male,F,Possession Of Alprazolam
0,0,0,-1.0,37,1.7336574074074074,22,African-American,Male,M,arrest case no charge
0,0,0,-1.0,32,3.9769791666666667,1,African-American,Male,M,OTHER
0,0,0,43.0,38,6.676261574074074,2,African-American,Male,M,arrest case no charge
0,0,0,-1.0,52,1.6852199074074075,4,Caucasian,Male,M,OTHER
0,0,0,-1.0,29,3.809224537037037,2,Caucasian,Male,F,Felony Battery (Dom Strang)
0,0,0,,28,,7,African-American,Male,M,Resist/Obstruct W/O Violence
0,0,0,0.0,49,0.19239583333333332,0,African-American,Male,M,OTHER
0,0,0,-2.0,50,2.2903935185185187,0,Caucasian,Male,F,OTHER
0,0,0,0.0,26,-0.17284722222222224,2,Caucasian,Male,F,OTHER
0,0,0,-1.0,34,31.247847222222223,0,Caucasian,Female,F,Poss Pyrrolidinovalerophenone
0,0,0,-1.0,28,9.84037037037037,1,Caucasian,Female,F,arrest case no charge
0,0,0,74.0,36,37.74237268518519,4,Caucasian,Male,F,OTHER
0,0,0,-48.0,45,47.266793981481484,1,African-American,Male,F,Aggravated Assault W/Dead Weap
0,0,0,0.0,30,0.19355324074074073,0,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,24,1.8940972222222223,3,African-American,Male,F,Burglary Conveyance Unoccup
0,0,0,0.0,25,0.25331018518518517,0,African-American,Male,M,Battery
0,0,0,-1.0,25,9.04005787037037,4,African-American,Male,M,Battery
0,0,0,-1.0,45,0.794699074074074,2,Caucasian,Male,F,Possession of Cocaine
0,0,0,-1.0,26,3.031701388888889,1,Caucasian,Male,F,Poss Pyrrolidinovalerophenone
0,0,0,-1.0,37,28.998449074074074,2,Other,Male,F,OTHER
0,0,0,-1.0,24,1.973113425925926,0,Hispanic,Male,M,Battery
0,0,0,-1.0,40,1.7760069444444444,2,Caucasian,Male,M,arrest case no charge
0,0,0,,60,,1,Caucasian,Male,M,Driving Under The Influence
0,0,0,-2.0,33,0.8923611111111112,0,Hispanic,Female,F,Agg Battery Grt/Bod/Harm
0,0,1,,31,,6,African-American,Male,F,arrest case no charge
0,0,0,0.0,53,1.0896759259259259,18,Hispanic,Male,F,arrest case no charge
0,0,0,-7.0,55,5.7737847222222225,0,Hispanic,Male,M,Viol Injunct Domestic Violence
0,0,0,,36,,4,Caucasian,Male,M,Driving Under The Influence
0,0,0,-1.0,30,17.799016203703705,6,Other,Male,F,Aggravated Assault W/Dead Weap
0,0,0,-15.0,21,15.191909722222222,1,African-American,Male,F,arrest case no charge
0,0,0,-1.0,55,0.8537847222222222,0,Caucasian,Male,M,Battery
0,0,0,-1.0,22,0.5742476851851852,1,Caucasian,Male,F,arrest case no charge
0,0,0,-6.0,23,0.9352083333333333,1,African-American,Female,F,arrest case no charge
0,0,1,-125.0,24,125.39361111111111,7,Caucasian,Female,M,arrest case no charge
0,0,0,752.0,40,107.97849537037037,13,African-American,Female,F,Possession of Cocaine
0,0,0,-1.0,57,58.61083333333333,9,Caucasian,Male,F,Possession of Cocaine
0,0,0,-2.0,33,0.8815393518518518,0,Caucasian,Male,M,OTHER
0,0,0,0.0,32,1.0090625,2,Caucasian,Male,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,47,13.109918981481481,3,Caucasian,Male,F,arrest case no charge
0,0,0,11.0,51,18.564675925925926,6,Caucasian,Male,M,Viol Injunct Domestic Violence
0,1,0,-1.0,22,1.2639236111111112,1,African-American,Male,F,Burglary Dwelling Occupied
0,0,0,-1.0,47,1.9430671296296296,2,Caucasian,Male,F,OTHER
0,0,0,-21.0,28,0.008726851851851852,1,Caucasian,Male,F,Possession of Cocaine
0,0,1,117.0,21,41.93829861111111,1,African-American,Male,F,Burglary Conveyance Unoccup
0,0,0,-1.0,28,34.91041666666667,5,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,0.0,44,6.327581018518519,1,Caucasian,Female,M,Battery
0,0,0,0.0,25,2.666851851851852,0,African-American,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,34,0.9748611111111111,4,African-American,Male,M,Battery
0,0,0,0.0,65,0.9676388888888889,0,Caucasian,Male,M,DUI Property Damage/Injury
0,0,0,0.0,33,119.27300925925925,5,Caucasian,Male,F,Driving While License Revoked
0,0,0,-1.0,23,0.8644328703703704,0,Caucasian,Female,M,Battery
0,0,0,-2.0,44,0.9650347222222222,0,Caucasian,Female,M,Battery
1,0,0,88.0,21,527.0855671296297,1,Hispanic,Male,F,arrest case no charge
0,0,0,-1.0,24,0.6191550925925926,1,African-American,Male,M,Battery
0,0,0,-1.0,51,1.237673611111111,1,Caucasian,Male,M,Battery
0,0,0,-1.0,21,1.7946064814814815,0,African-American,Female,F,Battery on Law Enforc Officer
0,0,0,-1.0,39,0.8961689814814815,6,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,29,5.032592592592593,29,African-American,Male,F,OTHER
0,0,0,-5.0,24,0.6678240740740741,1,Caucasian,Male,F,Aggravated Assault W/Dead Weap
0,0,0,-1.0,23,2.2821296296296296,0,African-American,Female,F,Possession Burglary Tools
0,0,2,0.0,31,-0.4429166666666667,11,African-American,Male,F,Poss Pyrrolidinovalerophenone
0,0,0,-1.0,35,0.7305439814814815,0,African-American,Female,M,OTHER
0,0,0,-1.0,30,0.891875,0,Other,Male,F,Grand Theft in the 3rd Degree
0,0,0,-104.0,34,69.09645833333333,8,Caucasian,Male,F,Possession of Cocaine
0,0,0,-3.0,39,3.2219328703703702,4,African-American,Female,F,Aggravated Assault W/Dead Weap
0,0,0,702.0,29,5.092372685185185,6,African-American,Male,M,OTHER
0,0,0,-1.0,51,1.1989930555555555,0,Caucasian,Male,M,Driving Under The Influence
0,0,1,-1.0,22,236.80621527777777,1,Caucasian,Male,F,arrest case no charge
0,0,0,-24.0,29,22.98599537037037,2,Caucasian,Male,F,arrest case no charge
0,0,0,-259.0,35,252.1475,8,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,32,2.7921412037037037,6,Caucasian,Male,F,OTHER
0,0,0,-16.0,33,11.782013888888889,3,Caucasian,Male,M,Battery
0,0,0,-1.0,58,1.227824074074074,5,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,54,27.932777777777776,0,Other,Male,F,OTHER
0,0,0,-166.0,30,1.0309143518518518,3,African-American,Male,F,Driving While License Revoked
0,0,0,-1.0,33,28.343252314814816,2,African-American,Male,F,OTHER
0,0,0,63.0,24,10.000185185185185,0,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,0.0,48,175.12944444444443,10,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,23,3.170138888888889,0,African-American,Male,M,Battery
0,0,0,-1.0,23,15.145289351851853,2,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,0.0,47,1.2321412037037036,1,Asian,Male,M,Battery
0,0,0,-1.0,21,2.063622685185185,0,Other,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,29,1.6880324074074073,0,African-American,Male,M,Battery
0,0,0,-1.0,48,0.971724537037037,2,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,37,82.8591087962963,4,Caucasian,Male,M,Battery
0,0,0,-1.0,50,14.046435185185185,3,Caucasian,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,19,1.9705671296296297,3,African-American,Male,F,OTHER
0,0,0,,39,,2,Caucasian,Male,M,OTHER
2,0,0,-1.0,49,0.7189930555555556,13,African-American,Male,F,Driving While License Revoked
0,0,0,-1.0,58,5.037141203703704,2,Caucasian,Male,F,Resist Officer w/Violence
0,0,0,0.0,31,0.15407407407407409,6,African-American,Male,F,Possession of Cocaine
0,0,2,-1.0,23,0.9820023148148148,1,African-American,Male,M,Battery
0,0,0,0.0,23,0.9500694444444444,0,African-American,Female,F,Aggravated Assault W/Dead Weap
0,0,0,-1.0,31,1.1316782407407406,17,Caucasian,Male,F,Possession of Oxycodone
0,0,0,-1.0,33,83.64662037037037,0,Other,Male,F,arrest case no charge
0,0,0,-23.0,57,1.2016782407407407,6,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,-3.0,31,0.7727777777777778,0,Caucasian,Female,M,Battery
0,0,0,-1.0,57,3.178101851851852,19,African-American,Male,F,Possession of Cocaine
0,0,0,0.0,57,3.276412037037037,12,Caucasian,Male,M,OTHER
0,0,0,-1.0,29,0.9460648148148149,6,African-American,Male,M,Battery
0,0,0,0.0,30,0.24287037037037038,0,African-American,Male,M,Battery
0,0,0,-1.0,45,0.9884606481481482,11,African-American,Male,F,Felony Battery w/Prior Convict
0,0,0,0.0,42,0.11023148148148149,0,Caucasian,Male,F,Tampering With Physical Evidence
0,0,0,-1.0,48,0.8271875,7,Other,Male,F,Carrying Concealed Firearm
0,2,0,0.0,29,12.224097222222222,12,African-American,Male,F,Tampering With Physical Evidence
0,0,0,521.0,23,7.060023148148148,0,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,28,0.9011805555555555,0,Caucasian,Female,F,Driving While License Revoked
0,0,0,,41,,3,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,25,1.1602430555555556,1,African-American,Male,M,Battery
0,0,0,-1.0,34,10.013726851851851,3,Caucasian,Female,M,Battery
0,0,0,,53,,26,African-American,Male,F,Possession of Cocaine
0,0,0,-87.0,28,1.872673611111111,1,African-American,Female,F,Battery on Law Enforc Officer
0,0,0,-1.0,27,1.0217592592592593,0,African-American,Male,F,Tampering With Physical Evidence
0,0,0,0.0,39,40.171655092592594,4,African-American,Male,F,OTHER
0,0,0,1001.0,55,36.921724537037036,6,Caucasian,Female,F,Aggrav Battery w/Deadly Weapon
0,0,0,-1.0,27,50.85283564814815,4,African-American,Male,F,arrest case no charge
0,0,1,-1.0,30,0.8549884259259259,7,Caucasian,Male,F,OTHER
3,0,1,-1.0,31,4.72894675925926,15,African-American,Male,M,Battery
0,0,1,-1.0,20,0.8955787037037037,1,African-American,Male,M,Aggravated Battery / Pregnant
0,0,0,-1.0,26,0.9946064814814815,2,Caucasian,Male,F,Aggravated Assault W/Dead Weap
0,0,0,-49.0,44,27.090104166666666,7,African-American,Male,F,Possession of Cocaine
0,0,0,,33,,17,African-American,Male,F,arrest case no charge
0,0,0,-1.0,34,1.0075925925925926,0,Caucasian,Male,F,OTHER
0,0,0,-1.0,27,0.8887847222222223,0,Caucasian,Male,M,Battery
0,0,1,-414.0,21,1.0905324074074074,1,African-American,Male,F,Possession of Cannabis
0,0,0,-1.0,29,1.1608564814814815,4,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,27,4.663414351851852,7,African-American,Male,F,Driving While License Revoked
0,0,0,-1.0,24,1.9161226851851851,0,Caucasian,Female,F,Uttering a Forged Instrument
0,0,0,-1.0,29,0.5658912037037037,0,African-American,Male,F,Driving While License Revoked
0,0,0,-1.0,20,0.6368402777777777,0,Caucasian,Male,F,OTHER
0,0,0,-1.0,23,0.27805555555555556,0,Caucasian,Female,F,Possession of Cocaine
0,0,0,0.0,48,0.18582175925925926,0,African-American,Female,M,DUI Property Damage/Injury
0,0,0,0.0,34,0.19381944444444443,0,African-American,Male,M,Driving Under The Influence
0,0,0,-1.0,46,1.0015393518518518,1,African-American,Male,M,Battery
0,0,0,-1.0,41,1.1191319444444445,3,Caucasian,Female,F,Driving While License Revoked
0,0,0,-1.0,26,0.97375,3,African-American,Male,F,OTHER
0,0,0,-1.0,37,1.2760069444444444,11,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-98.0,54,20.09119212962963,7,Caucasian,Female,F,arrest case no charge
0,0,0,,25,,5,African-American,Female,M,OTHER
0,0,0,-1.0,22,0.9603703703703703,2,Caucasian,Female,F,arrest case no charge
0,0,0,-1.0,32,0.7242824074074075,7,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,44,2.0244560185185185,0,African-American,Male,M,DUI Level 0.15 Or Minor In Veh
0,0,0,-90.0,28,48.64958333333333,1,African-American,Male,F,OTHER
0,0,0,-1.0,60,0.8880439814814814,3,African-American,Male,M,OTHER
0,0,0,0.0,49,-0.2004513888888889,0,Caucasian,Male,F,Possession of Cocaine
0,0,0,-59.0,32,57.160752314814815,9,African-American,Male,F,OTHER
0,0,0,0.0,30,1.948923611111111,10,African-American,Male,M,Battery
0,0,0,-1.0,52,1.0395949074074073,0,Caucasian,Male,F,OTHER
0,0,0,,27,,1,African-American,Female,M,Pos Cannabis W/Intent Sel/Del
0,0,0,-1.0,34,1.6375,0,African-American,Male,F,OTHER
0,0,0,-1.0,55,3.5841550925925927,5,African-American,Male,F,Felony Battery w/Prior Convict
0,0,0,,37,,6,African-American,Male,M,Battery
0,0,0,-1.0,33,0.8061111111111111,0,African-American,Male,M,Resist/Obstruct W/O Violence
0,0,0,-1.0,22,0.8180671296296296,0,African-American,Male,F,Possession of Cannabis
0,0,0,0.0,27,1.2855439814814815,0,African-American,Female,M,Assault
0,0,2,-1.0,20,0.7286805555555556,0,African-American,Male,F,Uttering a Forged Instrument
0,0,0,-1.0,33,53.901354166666664,0,Caucasian,Male,F,OTHER
0,0,0,-1.0,26,2.2416666666666667,0,African-American,Male,M,Battery
0,0,0,-1.0,29,1.8800231481481482,0,African-American,Male,M,OTHER
0,0,0,0.0,32,0.04087962962962963,1,African-American,Male,M,Driving Under The Influence
0,0,0,0.0,37,0.7976041666666667,4,Caucasian,Male,M,Battery
0,0,0,0.0,31,104.05028935185184,15,African-American,Male,F,arrest case no charge
0,0,0,-1.0,29,0.7570833333333333,6,African-American,Male,F,Driving While License Revoked
0,0,0,0.0,31,41.04844907407407,6,African-American,Male,F,arrest case no charge
0,0,0,-1.0,36,1.8996064814814815,2,Caucasian,Female,F,Aggrav Battery w/Deadly Weapon
0,0,0,-309.0,35,6.32875,4,African-American,Male,M,OTHER
0,0,0,-11.0,37,8.996030092592592,1,African-American,Female,F,OTHER
0,0,0,-1.0,34,6.082488425925926,5,Caucasian,Male,M,Petit Theft
0,0,0,-1.0,20,1.1447337962962962,1,Caucasian,Male,M,Assault
0,0,0,316.0,50,434.8916898148148,12,African-American,Female,M,Battery
0,0,2,-1.0,24,35.33273148148148,8,Caucasian,Male,F,Felony Petit Theft
0,1,0,-1.0,29,0.8888773148148148,8,African-American,Male,M,Battery
0,0,0,-4.0,45,2.9172453703703702,1,African-American,Female,F,Driving While License Revoked
0,0,0,-1.0,34,0.8188194444444444,2,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,70,1.066712962962963,0,African-American,Male,M,Driving Under The Influence
0,0,0,607.0,26,37.21655092592592,2,African-American,Male,F,arrest case no charge
1,0,0,-1.0,23,3.0288194444444443,4,African-American,Male,F,arrest case no charge
0,0,0,-12.0,27,2.044351851851852,5,Caucasian,Male,M,Driving License Suspended
0,0,0,-1.0,44,118.85909722222222,6,Caucasian,Male,F,Grand Theft in the 3rd Degree
0,0,0,334.0,23,100.23625,2,African-American,Male,M,arrest case no charge
0,0,0,-1.0,26,0.8934375,0,African-American,Male,M,Battery
0,0,0,-1.0,23,0.8853935185185186,2,Caucasian,Female,M,Battery
0,0,0,-1.0,27,7.792465277777778,3,African-American,Male,F,arrest case no charge
0,0,0,-1.0,46,25.284837962962964,1,Caucasian,Female,F,OTHER
1,0,0,0.0,27,26.846226851851853,1,African-American,Female,F,arrest case no charge
0,0,0,-1.0,45,1.0733101851851852,7,Caucasian,Male,F,OTHER
0,0,0,-12.0,42,7.863923611111111,1,African-American,Male,M,arrest case no charge
0,1,0,-1.0,24,0.609525462962963,3,Caucasian,Female,M,Battery
1,1,1,-1.0,20,2.1407060185185185,2,African-American,Male,F,arrest case no charge
0,0,0,0.0,49,0.18784722222222222,3,Caucasian,Male,F,Possession of Cocaine
0,0,0,149.0,29,78.64067129629629,8,Caucasian,Male,M,arrest case no charge
0,0,0,0.0,29,-0.16344907407407408,0,Hispanic,Male,F,Carrying Concealed Firearm
0,0,0,-8.0,52,3.226701388888889,1,Caucasian,Female,F,Battery on Law Enforc Officer
0,0,0,0.0,37,1.0218981481481482,4,Hispanic,Male,M,Battery
0,0,0,-1.0,26,7.102199074074074,1,African-American,Male,M,Battery
0,0,0,-1.0,53,80.92368055555555,15,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-27.0,47,17.03033564814815,1,Hispanic,Male,F,arrest case no charge
0,0,0,-1.0,38,749.073275462963,0,African-American,Male,M,OTHER
0,0,0,0.0,25,-0.47324074074074074,1,African-American,Male,F,Possession of Cocaine
1,0,0,-1.0,21,5.865960648148148,1,African-American,Male,F,Burglary Conveyance Unoccup
0,0,0,0.0,48,1.1641898148148149,0,African-American,Male,M,Battery
0,0,0,-55.0,40,0.885474537037037,1,Caucasian,Female,F,Possession of Cocaine
0,0,0,-1.0,24,1.0502430555555555,0,Other,Female,F,Uttering a Forged Instrument
0,0,0,-1.0,22,0.5945370370370371,0,African-American,Male,F,Burglary Dwelling Occupied
0,0,0,,36,,4,African-American,Male,M,arrest case no charge
